00.000,-0.185
00.008,-0.215
00.016,-0.215
00.023,-0.245
00.031,-0.205
00.039,-0.195
00.047,-0.155
00.055,-0.165
00.063,-0.165
00.070,-0.175
00.078,-0.215
00.086,-0.185
00.094,-0.165
00.102,-0.165
00.109,-0.165
00.117,-0.145
00.125,-0.155
00.133,-0.185
00.141,-0.215
00.148,-0.175
00.156,-0.165
00.164,-0.155
00.172,-0.155
00.180,-0.155
00.188,-0.165
00.195,-0.185
00.203,-0.165
00.211,-0.175
00.219,-0.185
00.227,-0.165
00.234,-0.155
00.242,-0.165
00.250,-0.165
00.258,-0.165
00.266,-0.165
00.273,-0.155
00.281,-0.175
00.289,-0.185
00.297,-0.165
00.305,-0.175
00.313,-0.155
00.320,-0.185
00.328,-0.165
00.336,-0.165
00.344,-0.175
00.352,-0.175
00.359,-0.175
00.367,-0.175
00.375,-0.165
00.383,-0.175
00.391,-0.185
00.398,-0.165
00.406,-0.175
00.414,-0.145
00.422,-0.155
00.430,-0.145
00.438,-0.105
00.445,-0.065
00.453,-0.05
00.461,-0.03
00.469,0.02
00.477,0.045
00.484,0.025
00.492,0.025
00.500,-0.035
00.508,-0.095
00.516,-0.125
00.523,-0.125
00.531,-0.105
00.539,-0.105
00.547,-0.105
00.555,-0.06
00.563,-0.035
00.570,0.305
00.578,0.865
00.586,1.005
00.594,0.055
00.602,-0.395
00.609,-0.325
00.617,-0.105
00.625,-0.055
00.633,-0.065
00.641,-0.065
00.648,-0.075
00.656,-0.055
00.664,-0.055
00.672,-0.065
00.680,-0.045
00.688,-0.035
00.695,-0.055
00.703,-0.045
00.711,-0.045
00.719,-0.025
00.727,-0.025
00.734,-0.015
00.742,-0.025
00.750,-0.015
00.758,0.005
00.766,0.015
00.773,0.035
00.781,0.035
00.789,0.055
00.797,0.085
00.805,0.115
00.813,0.11
00.820,0.14
00.828,0.16
00.836,0.17
00.844,0.19
00.852,0.22
00.859,0.22
00.867,0.23
00.875,0.21
00.883,0.18
00.891,0.14
00.898,0.08
00.906,0.02
00.914,-0.02
00.922,-0.075
00.930,-0.105
00.938,-0.145
00.945,-0.145
00.953,-0.155
00.961,-0.165
00.969,-0.175
00.977,-0.175
00.984,-0.155
00.992,-0.145
01.000,-0.145
01.008,-0.165
01.016,-0.145
01.023,-0.145
01.031,-0.135
01.039,-0.135
01.047,-0.145
01.055,-0.145
01.063,-0.145
01.070,-0.155
01.078,-0.155
01.086,-0.185
01.094,-0.175
01.102,-0.165
01.109,-0.165
01.117,-0.185
01.125,-0.165
01.133,-0.185
01.141,-0.165
01.148,-0.175
01.156,-0.185
01.164,-0.185
01.172,-0.195
01.180,-0.185
01.188,-0.185
01.195,-0.175
01.203,-0.185
01.211,-0.205
01.219,-0.175
01.227,-0.185
01.234,-0.185
01.242,-0.155
01.250,-0.175
01.258,-0.185
01.266,-0.175
01.273,-0.185
01.281,-0.175
01.289,-0.185
01.297,-0.175
01.305,-0.165
01.313,-0.155
01.320,-0.185
01.328,-0.195
01.336,-0.175
01.344,-0.165
01.352,-0.185
01.359,-0.175
01.367,-0.155
01.375,-0.165
01.383,-0.155
01.391,-0.165
01.398,-0.185
01.406,-0.175
01.414,-0.135
01.422,-0.12
01.430,-0.07
01.438,-0.05
01.445,-0.03
01.453,0.02
01.461,0.00
01.469,0.005
01.477,-0.025
01.484,-0.105
01.492,-0.145
01.500,-0.185
01.508,-0.185
01.516,-0.165
01.523,-0.195
01.531,-0.135
01.539,-0.12
01.547,-0.065
01.555,0.595
01.563,1.365
01.570,0.965
01.578,-0.315
01.586,-0.665
01.594,-0.435
01.602,-0.175
01.609,-0.135
01.617,-0.135
01.625,-0.165
01.633,-0.175
01.641,-0.175
01.648,-0.175
01.656,-0.145
01.664,-0.155
01.672,-0.155
01.680,-0.115
01.688,-0.11
01.695,-0.12
01.703,-0.105
01.711,-0.115
01.719,-0.10
01.727,-0.07
01.734,-0.065
01.742,-0.05
01.750,-0.02
01.758,-0.01
01.766,-0.02
01.773,-0.01
01.781,0.03
01.789,0.04
01.797,0.05
01.805,0.11
01.813,0.11
01.820,0.13
01.828,0.15
01.836,0.14
01.844,0.15
01.852,0.15
01.859,0.11
01.867,0.09
01.875,0.03
01.883,-0.01
01.891,-0.095
01.898,-0.145
01.906,-0.165
01.914,-0.195
01.922,-0.215
01.930,-0.215
01.938,-0.235
01.945,-0.235
01.953,-0.225
01.961,-0.235
01.969,-0.215
01.977,-0.215
01.984,-0.225
